ORDER_NUMBER;VENDOR_ID;VENDOR_NAME;RETAIL_GROUP;EMISION_DATE_PO;ROUTE_LABEL;TOTAL_AMOUNT;CURRENCY;CATEGORY;INCOTERMS;LOGISTICS_INCOTERM;PRICE_INCOTERM;DEPARTURE_PORT_ID;ARRIVAL_PORT_ID;DATE_THEORICAL_LOAD;DATE_CARGA_PO;CASE_NUMBER_FILE;CONSOLIDATOR_NAME;CUSTOMS_DUA;RECEIPT_NOTE;RECEIPT_NOTE_DATE;FACTORY_PROFORMA_NUMBER;INVOICE;INVOICE_AMOUNT;APPLY_TECHNICAL_NOTE;APPLIES_TLC;REASON;CUSTOMER_TYPE;TRADING_COMPANY;Estado o Etapa;Contenedor;Naviera;Tipo de contenedor;Documento de transito;Solicitud de booking;Autorizacion de booking;Fecha de asignacion de agente de carga;ETD inicial;ETD variable;ATD;ETA Inicial;ETA Variable;ATA;Monto de flete;Factura de flete;Tipo de tarifa;Proveedor de servicio;Ingreso a AF;Salida de Almacen fiscal;Usa Almacen fiscal
6702345;867;LINYI CONSMOS IMP.&EXP. CO.,LTD.;82;2025-11-26;Directo SV - FERRETERIA EPA, S.A. DE C.V.;19490,24;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2025-12-31;2025-12-31;7366;BINTER TRADE LLC. (Dropship SV);-- N/A --;101600;2026-01-13;SV;CM-DBT-251128F;19490,24;false;false;CNY;EPA;OLO6;Transito;TRHU7582860;MSC;Contenedor 40 HC;ASTAO515617;16-12-25;16-12-25;10/12/2025;04-01-26;16-01-26;11-01-26;14-02-26;14-02-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702346;867;LINYI CONSMOS IMP.&EXP. CO.,LTD.;82;2025-11-26;Directo SV - FERRETERIA EPA, S.A. DE C.V.;20413,64;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2025-12-31;2025-12-31;7357;BINTER TRADE LLC. (Dropship SV);-- N/A --;101594;2026-01-13;SV;CM-DBT-251128G;20413,64;false;false;CNY;EPA;OLO6;Transito;TIIU4269923;MSC;Contenedor 40 HC;ASTAO515614;16-12-25;16-12-25;10/12/2025;04-01-26;18-01-26;11-01-26;14-02-26;14-02-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702347;867;LINYI CONSMOS IMP.&EXP. CO.,LTD.;82;2025-11-26;Directo SV - FERRETERIA EPA, S.A. DE C.V.;20339,84;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001518-8;MSC;Contenedor 40 HC;0;04-03-26;04-03-26;02/03/2026;29-03-26;29-03-26;;;;;4115;0;0;AIR SEA WORLDWIDE;0;0;N
6702348;867;LINYI CONSMOS IMP.&EXP. CO.,LTD.;82;2025-11-26;Directo SV - FERRETERIA EPA, S.A. DE C.V.;20378,24;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001518-9;0;Contenedor 40 HC;0;04-03-26;04-03-26;02/03/2026;07-04-26;07-04-26;;;;;4115;0;0;AIR SEA WORLDWIDE;0;0;N
6702349;867;LINYI CONSMOS IMP.&EXP. CO.,LTD.;82;2025-11-26;Directo GT - FERRETERIA EPA, S.A. (Guatemala);20398,20;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2025-12-31;2025-12-31;7368;BINTER TRADE LLC. (Dropship GT);-- N/A --;101601;2026-01-13;GT;CM-DBT-251128J;20398,20;false;false;CNY;EPA;OLO6;Transito;CAIU9947770;MSC;Contenedor 40 HC;ASTAO515630;15-12-25;15-12-25;10/12/2025;02-01-26;18-01-26;11-01-26;05-02-26;09-02-26;;3880;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702350;867;LINYI CONSMOS IMP.&EXP. CO.,LTD.;82;2025-11-26;Directo GT - FERRETERIA EPA, S.A. (Guatemala);20349,28;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;GT;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001518-11;MSC;Contenedor 40 HC;0;04-03-26;04-03-26;02/03/2026;27-03-26;27-03-26;;;;;4570;0;0;AIR SEA WORLDWIDE;0;0;N
6702352;867;LINYI CONSMOS IMP.&EXP. CO.,LTD.;82;2025-11-26;Directo VE - FERRETERIA EPA, C.A.;21046,90;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;VE;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001518-13;0;Contenedor 40 HC;0;12-03-26;12-03-26;02/03/2026;26-03-26;26-03-26;;;;;0;0;0;IN OCEAN;0;0;N
6702353;915;JINNUO INDUSTRY (HK) CO., LIMITED.;85;2025-11-27;ZF - OVERSEAS LOGISTICS OPERATIONS;24310,00;USD;<null>;FOB  ;FOB  ;FOB  ;93;125;2026-01-26;2026-01-26;7540;BINTER TRADE LLC. (ZF);;<null>;<null>;Extra ZF CR Nov 25 CNY;20251126XT;24310,00;false;false;CNY;EPA;OLO6;Transito;HLBU1837125;HAPAG LLOYD;Contenedor 40ft;ASSNZA00016;12-01-26;12-01-26;09/01/2026;29-01-26;11-02-26;07-02-26;20-03-26;20-03-26;;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702354;893;TAIZHOU YOUMI HOMELIVING CO LTD;82;2025-11-28;ZF - OVERSEAS LOGISTICS OPERATIONS;21568,42;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;ZF;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;DFSU6662482;HAPAG LLOYD;Contenedor 40 HC;ASNGBA01240;30-01-26;30-01-26;26/01/2026;22-03-26;22-03-26;;;;;3720;0;0;AIR SEA WORLDWIDE;0;0;N
6702355;893;TAIZHOU YOUMI HOMELIVING CO LTD;82;2025-11-28;ZF - OVERSEAS LOGISTICS OPERATIONS;20227,52;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;ZF;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;HAMU2321350;HAPAG LLOYD;Contenedor 40ft;ASNGBA01238;30-01-26;30-01-26;26/01/2026;22-03-26;22-03-26;;;;;3720;0;0;AIR SEA WORLDWIDE;0;0;N
6702356;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo CR - FERRETERIA EPA, S.A.;18407,80;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;CR;<null>;<null>;false;true;CNY;EPA;OLO6;Booking;PIDU4405870;PIL;Contenedor 40ft;HTAO00016284;29-01-26;29-01-26;12/01/2026;06-03-26;21-03-26;;;;;0;0;0;SPARX;0;0;N
6702357;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo CR - FERRETERIA EPA, S.A.;18407,80;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;CR 2 ;<null>;<null>;false;true;CNY;EPA;OLO6;Booking;GAOU7197232;PIL;Contenedor 40ft;HTAO00016285;29-01-26;29-01-26;12/01/2026;06-03-26;20-03-26;;;;;0;0;0;SPARX;0;0;N
6702358;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo CR - FERRETERIA EPA, S.A.;19782,32;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;CR 3 ;<null>;<null>;false;true;CNY;EPA;OLO6;Booking;PCIU9142053;PIL;Contenedor 40ft;HTAO00016286;29-01-26;29-01-26;12/01/2026;16-03-26;20-03-26;;;;;0;0;0;SPARX;0;0;N
6702359;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo CR - FERRETERIA EPA, S.A.;18407,80;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;CR 4 ;<null>;<null>;false;true;CNY;EPA;OLO6;Booking;GCXU5181141;PIL;Contenedor 40ft;HTAO00016288;03-02-26;03-02-26;12/01/2026;16-03-26;20-03-26;;;;;0;0;0;SPARX;0;0;N
6702360;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;17033,28;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-01-09;2026-01-09;7536;BINTER TRADE LLC. (Dropship SV);-- N/A --;101787;2026-02-06;SV;YKIRA25048;17033,28;false;false;CNY;EPA;OLO6;Transito;XHCU5372011;CMA CGM;Contenedor 40ft;HTAO00016020;22-12-25;22-12-25;16/12/2025;19-01-26;02-02-26;20-01-26;20-02-26;20-02-26;;3350;0;NAC;SPARX;0;0;N
6702361;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;17033,28;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-01-09;2026-01-09;7535;BINTER TRADE LLC. (Dropship SV);-- N/A --;101790;2026-02-06;SV;YKIRA25050;17033,28;false;false;CNY;EPA;OLO6;Transito;ECMU4880391;CMA CGM;Contenedor 40ft;HTAO00016019;22-12-25;22-12-25;16/12/2025;19-01-26;02-02-26;20-01-26;20-02-26;20-02-26;;3350;0;NAC;SPARX;0;0;N
6702362;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;18407,80;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;TCKU6398340;CMA CGM;Contenedor 40ft;TAO00016250;29-01-26;29-01-26;12/01/2026;06-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6702363;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;17033,28;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001521-8;CMA CGM;Contenedor 40ft;0;05-03-26;05-03-26;12/01/2026;19-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6702364;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;18407,80;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;TLLU4539147;CMA CGM;Contenedor 40ft;HTAO00016251;29-01-26;29-01-26;12/01/2026;06-03-26;21-03-26;;;;;0;0;0;SPARX;0;0;N
6702365;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;17033,28;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001521-10;CMA CGM;Contenedor 40ft;0;03-02-26;03-02-26;12/01/2026;15-03-26;22-03-26;;;;;0;0;0;SPARX;0;0;N
6702366;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;18407,80;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-01-09;2026-01-09;7534;BINTER TRADE LLC. (Dropship SV);-- N/A --;101786;2026-02-06;SV;YKIRA25049;18407,80;false;false;CNY;EPA;OLO6;Transito;CAAU4690120;CMA CGM;Contenedor 40ft;HTAO00016018;22-12-25;22-12-25;16/12/2025;19-01-26;02-02-26;20-01-26;20-02-26;20-02-26;;3350;0;NAC;SPARX;0;0;N
6702367;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo SV - FERRETERIA EPA, S.A. DE C.V.;21953,40;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;CMAU6516299;CMA CGM;Contenedor 40ft;HTAO00016249;29-01-26;29-01-26;12/01/2026;06-03-26;26-03-26;;;;;0;0;0;SPARX;0;0;N
6702368;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo GT - FERRETERIA EPA, S.A. (Guatemala);19289,44;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-02-28;2026-02-28;7654;BINTER TRADE LLC. (Dropship GT);-- N/A --;101915;2026-03-11;GT;YKIRA26009;19289,44;false;false;CNY;EPA;OLO6;Transito;HAMU4076354;HAPAG LLOYD;Contenedor 40ft;HTAO00016279;29-01-26;29-01-26;12/01/2026;24-02-26;17-03-26;01-03-26;02-04-26;02-04-26;;4500;0;NAC;SPARX;0;0;N
6702369;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo GT - FERRETERIA EPA, S.A. (Guatemala);17786,92;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-02-28;2026-02-28;7653;BINTER TRADE LLC. (Dropship GT);-- N/A --;101914;2026-03-11;GT;YKIRA26010;17786,92;false;false;CNY;EPA;OLO6;Transito;FDCU0191571;HAPAG LLOYD;Contenedor 40ft;HTAO00016280;29-01-26;29-01-26;12/01/2026;24-02-26;17-03-26;01-03-26;02-04-26;02-04-26;;4500;0;NAC;SPARX;0;0;N
6702370;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo GT - FERRETERIA EPA, S.A. (Guatemala);17786,92;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-02-28;2026-02-28;7670;BINTER TRADE LLC. (Dropship GT);-- N/A --;101939;2026-03-13;GT;YKIRA26011;17786,92;false;false;CNY;EPA;OLO6;Transito;HAMU3998005;HAPAG LLOYD;Contenedor 40ft;HTAO00016281;29-01-26;29-01-26;12/01/2026;24-02-26;10-03-26;01-03-26;02-04-26;02-04-26;;4500;0;NAC;SPARX;0;0;N
6702371;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo GT - FERRETERIA EPA, S.A. (Guatemala);19161,44;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-02-28;2026-02-28;7672;BINTER TRADE LLC. (Dropship GT);-- N/A --;101942;2026-03-13;GT;YKIRA26012;19161,44;false;false;CNY;EPA;OLO6;Transito;HAMU3514522;HAPAG LLOYD;Contenedor 40ft;HTAO00016282;29-01-26;29-01-26;12/01/2026;24-02-26;10-03-26;01-03-26;02-04-26;02-04-26;;4500;0;NAC;SPARX;0;0;N
6702372;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo GT - FERRETERIA EPA, S.A. (Guatemala);19417,44;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2026-02-28;2026-02-28;7655;BINTER TRADE LLC. (Dropship GT);-- N/A --;101916;2026-03-11;GT;YKIRA26015;19417,44;false;false;CNY;EPA;OLO6;Transito;FANU1723757;HAPAG LLOYD;Contenedor 40ft;HTAO00016266;03-02-26;03-02-26;12/01/2026;05-03-26;19-03-26;01-03-26;02-04-26;02-04-26;;4500;0;NAC;SPARX;0;0;N
6702373;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo VE - FERRETERIA EPA, C.A.;15791,52;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2026-01-09;2026-01-09;7493;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101743;2026-01-27;VE;YKIRA25047;15791,52;false;false;CNY;EPA;OLO6;Ingresada;DFSU6701315;CMA CGM;Contenedor 20ft;BJPBL2600018;30-12-25;30-12-25;16/12/2025;09-01-26;30-01-26;20-01-26;17-03-26;17-03-26;10-03-26;4130;0;FAK;IN OCEAN;0;0;N
6702374;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo VE - FERRETERIA EPA, C.A.;14417,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;VE;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001521-19;0;Contenedor 20ft;0;;;12/01/2026;13-03-26;03-04-26;;;;;0;0;0;IN OCEAN;0;0;N
6702375;860;INTCO INTERNATIONAL(HK) CO., LIMITED;82;2025-11-28;Directo VE - FERRETERIA EPA, C.A.;15791,52;USD;<null>;FOB  ;FOB  ;FOB  ;77;116;2026-02-28;2026-02-28;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;VE;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001521-20;0;Contenedor 20ft;0;;;12/01/2026;13-03-26;03-04-26;;;;;0;0;0;IN OCEAN;0;0;N
6702376;621;HANGZHOU JUKINGS TECH CO,. LTD;82;2025-12-02;ZF - OVERSEAS LOGISTICS OPERATIONS;52653,76;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-01-28;2026-01-28;7614;BINTER TRADE LLC. (ZF);;<null>;<null>;ZF;J113172512;52653,76;true;false;CNY;EPA;OLO6;Transito;UACU8439091;HAPAG LLOYD;Contenedor 40ft;ASNGBA00621;16-01-26;19-01-26;14/01/2026;03-02-26;10-02-26;05-02-26;20-03-26;20-03-26;;2700;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702377;380;QINGDAO YUDING METAL PRODUCTS CO.LTD                       ;85;2025-12-03;Directo VE - Febeca, C.A.;20050,50;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2026-01-05;2026-01-05;7546;Febeca, C.A.;-- N/A --;101833;2026-02-18;25/11/2025;BAC6702377;20050,50;false;false;COMPRAS A TERCEROS;TERCEROS;OLO6;Ingresada;APHU7207531;CMA CGM;Contenedor 40 HC;BJPBL2600017;29-12-25;29-12-25;22/12/2025;09-01-26;23-01-26;20-01-26;17-03-26;17-03-26;10-03-26;4130;IOLFT26-054;FAK;IN OCEAN;0;0;N
6702378;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo VE - FERRETERIA EPA, C.A.;115209,60;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-01-10;2026-01-10;7662;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101934;2026-03-13;VE1;MK-250153;115209,60;false;false;CNY;EPA;OLO6;Transito;FCIU7182695;CMA CGM;Contenedor 40 HC;BJPBL2600085;27-01-26;27-01-26;16/01/2026;08-02-26;28-02-26;21-02-26;10-04-26;10-04-26;;3430;IOLFT26-123;FAK;IN OCEAN;0;0;N
6702379;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo VE - FERRETERIA EPA, C.A.;114611,60;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-01-10;2026-01-10;7662;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101935;2026-03-13;VE2;MK-250153-1;114611,60;false;false;CNY;EPA;OLO6;Transito;ECMU5742571;CMA CGM;Contenedor 40 HC;BJPBL2600085;27-01-26;27-01-26;16/01/2026;08-02-26;28-02-26;21-02-26;10-04-26;10-04-26;;3430;IOLFT26-123;FAK;IN OCEAN;0;0;N
6702380;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo VE - FERRETERIA EPA, C.A.;114611,60;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-01-10;2026-01-10;7662;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101936;2026-03-13;VE3;MK-250153-2;114611,60;false;false;CNY;EPA;OLO6;Transito;FSCU7123710;CMA CGM;Contenedor 40 HC;BJPBL2600085;27-01-26;27-01-26;16/01/2026;08-02-26;28-02-26;21-02-26;10-04-26;10-04-26;;3430;IOLFT26-123;FAK;IN OCEAN;0;0;N
6702381;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo VE - FERRETERIA EPA, C.A.;114628,60;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-01-10;2026-01-10;7662;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101937;2026-03-13;VE4;MK-250153-3;114628,60;false;false;CNY;EPA;OLO6;Transito;FBLU0055496;CMA CGM;Contenedor 40 HC;BJPBL2600085;27-01-26;27-01-26;16/01/2026;08-02-26;28-02-26;21-02-26;10-04-26;10-04-26;;3430;IOLFT26-123;FAK;IN OCEAN;0;0;N
6702382;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo VE - FERRETERIA EPA, C.A.;114957,60;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;VE5;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001487-5;0;Contenedor 40 HC;0;12-03-26;12-03-26;;15-04-26;15-04-26;;;;;0;0;0;0;0;0;N
6702383;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo VE - FERRETERIA EPA, C.A.;87160,60;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;VE6;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001487-6;0;Contenedor 40ft;0;12-03-26;12-03-26;;15-04-26;15-04-26;;;;;0;0;0;0;0;0;N
6702384;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo VE - FERRETERIA EPA, C.A.;86204,60;USD;<null>;FOB  ;CIF  ;FOB  ;71;116;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;VE7;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001487-7;0;Contenedor 40ft;0;12-03-26;12-03-26;;15-04-26;15-04-26;;;;;0;0;0;0;0;0;N
6702385;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo CR - FERRETERIA EPA, S.A.;116842,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-01-10;2026-01-10;7607;BINTER TRADE LLC. (Dropship CR);-- N/A --;101866;2026-02-24;CR1;MK-250154;116842,40;false;true;CNY;EPA;OLO6;Transito;CAIU8720668;MSC;Contenedor 40 HC;HNGB00070891;20-01-26;22-01-26;16/01/2026;05-02-26;19-02-26;09-02-26;13-03-26;28-03-26;;4650;0;NAC;SPARX;0;0;N
6702386;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo CR - FERRETERIA EPA, S.A.;116842,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-01-10;2026-01-10;7568;BINTER TRADE LLC. (Dropship CR);-- N/A --;101852;2026-02-19;CR2;MK-250154-1;116842,40;false;true;CNY;EPA;OLO6;Transito;TGBU5536440;MSC;Contenedor 40 HC;HNGB00070892;20-01-26;22-01-26;16/01/2026;05-02-26;20-02-26;14-02-26;20-03-26;03-04-26;;4650;0;NAC;SPARX;0;0;N
6702387;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo CR - FERRETERIA EPA, S.A.;117691,90;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;CR3;<null>;<null>;false;true;CNY;EPA;OLO6;Booking;80001487-10;CMA CGM;Contenedor 40 HC;0;05-03-26;05-03-26;;12-04-26;31-03-26;;;;;0;0;0;0;0;0;N
6702388;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo SV - FERRETERIA EPA, S.A. DE C.V.;114450,90;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-01-10;2026-01-10;7604;BINTER TRADE LLC. (Dropship SV);-- N/A --;101856;2026-02-23;SV1;MK-250155;114450,90;false;false;CNY;EPA;OLO6;Transito;CMAU7057194;CMA CGM;Contenedor 40 HC;HNGB00070860;21-01-26;21-01-26;16/01/2026;15-02-26;24-02-26;15-02-26;03-04-26;03-04-26;;4490;0;NAC;SPARX;0;0;N
6702389;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo SV - FERRETERIA EPA, S.A. DE C.V.;98298,30;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV2;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001487-12;CMA CGM;Contenedor 40ft;0;05-03-26;05-03-26;;08-04-26;08-04-26;;;;;0;0;0;0;0;0;N
6702390;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo GT - FERRETERIA EPA, S.A. (Guatemala);132952,60;USD;<null>;FOB  ;FOB  ;FOB  ;71;127;2026-01-10;2026-01-10;7612;BINTER TRADE LLC. (Dropship GT);-- N/A --;101887;2026-03-04;GT1;MK-240156;132952,60;false;false;CNY;EPA;OLO6;Transito;MEDU7532672;MSC;Contenedor 40 HC;HNGB00070895;20-01-26;22-01-26;16/01/2026;09-02-26;23-02-26;10-02-26;18-03-26;18-03-26;;3350;0;NAC;SPARX;0;0;N
6702391;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo GT - FERRETERIA EPA, S.A. (Guatemala);115909,10;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-01-10;2026-01-10;7634;BINTER TRADE LLC. (Dropship GT);-- N/A --;101891;2026-03-05;GT2;MK-240156-1;115909,10;false;false;CNY;EPA;OLO6;Transito;GLDU7682990;MSC;Contenedor 40ft;HNGB00070896;22-01-26;22-01-26;16/01/2026;09-02-26;23-02-26;10-02-26;18-03-26;18-03-26;;3350;0;NAC;SPARX;0;0;N
6702392;347;NINGBO METALIQUE HOME SUPPLIES CO.,LTD;89;2025-12-03;Directo GT - FERRETERIA EPA, S.A. (Guatemala);111566,60;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;GT3;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;80001487-15;HAPAG LLOYD;Contenedor 40ft;0;05-03-26;05-03-26;;08-04-26;29-03-26;;;;;0;0;0;0;0;0;N
